ID_LTE,radio,lat,lon
801,LTE,39.947224,-83.055138
802,LTE,39.94527,-83.067906
803,LTE,39.94606,-83.111168
804,LTE,39.983068,-82.957852
805,LTE,39.972712,-82.883041
806,LTE,39.978297,-82.905211
807,LTE,39.969211,-82.907358
808,LTE,40.066405,-82.909722
809,LTE,40.074631,-82.908478
810,LTE,40.079865,-82.922203
811,LTE,40.079865,-82.922203
812,LTE,40.072758,-82.908791
813,LTE,39.977292,-82.912575
814,LTE,39.947243,-82.884552
815,LTE,39.953667,-82.868019
816,LTE,39.983087,-82.8833
817,LTE,39.934757,-83.123962
818,LTE,40.051846,-82.865685
819,LTE,40.015903,-82.925382
820,LTE,40.031666,-83.11525
821,LTE,40.031666,-83.11525
822,LTE,40.026859,-83.095016
823,LTE,40.048758,-83.086
824,LTE,40.067082,-83.104263
825,LTE,40.070051,-83.122956
826,LTE,40.249958,-83.140274
827,LTE,40.249958,-83.140274
828,LTE,40.226838,-83.116129
829,LTE,40.018856,-83.093513
830,LTE,39.993549,-83.060699
831,LTE,40.009018,-83.068215
832,LTE,39.989629,-83.04295
833,LTE,39.991863,-83.046301
834,LTE,39.984661,-83.043596
835,LTE,39.94403,-83.018328
836,LTE,40.023118,-83.071698
837,LTE,40.086029,-83.095634
838,LTE,40.024868,-83.05687
839,LTE,40.045525,-83.062828
840,LTE,40.045525,-83.062828
841,LTE,40.053589,-83.06749
842,LTE,40.055935,-83.071945
843,LTE,40.063676,-83.067924
844,LTE,40.074903,-83.116668
845,LTE,40.050591,-83.133179
846,LTE,40.038508,-83.029176
847,LTE,40.040788,-83.01852
848,LTE,39.985396,-83.051994
849,LTE,40.021532,-82.992909
850,LTE,40.067479,-83.114801
851,LTE,40.053158,-83.115898
852,LTE,40.076696,-83.131466
853,LTE,40.077507,-83.141846
854,LTE,40.077507,-83.141846
855,LTE,40.093814,-83.059062
856,LTE,40.079002,-83.018585
857,LTE,40.017443,-83.021638
858,LTE,40.06704,-83.128473
859,LTE,40.03727,-83.133324
860,LTE,40.084236,-83.035973
861,LTE,39.954719,-82.858607
862,LTE,39.956646,-82.855682
863,LTE,40.034178,-83.140457
864,LTE,40.149031,-82.979206
865,LTE,40.037315,-83.133575
866,LTE,39.996997,-83.046287
867,LTE,39.987957,-83.041161
868,LTE,40.004603,-83.017244
869,LTE,39.964717,-83.021299
870,LTE,39.999218,-83.076431
871,LTE,39.990103,-82.935454
872,LTE,39.956982,-82.858765
873,LTE,39.995252,-83.029909
874,LTE,40.083412,-82.899017
875,LTE,40.02151,-83.021943
876,LTE,40.07933,-82.880798
877,LTE,39.952675,-83.016965
878,LTE,40.031058,-83.012065
879,LTE,40.048145,-83.025842
880,LTE,39.989216,-83.04631
881,LTE,39.989216,-83.04631
882,LTE,39.971119,-82.97319
883,LTE,40.097561,-83.079437
884,LTE,40.163495,-83.012623
885,LTE,40.001352,-82.926409
886,LTE,40.074327,-83.115295
887,LTE,40.009881,-82.901151
888,LTE,40.097561,-83.079437
889,LTE,40.005844,-82.910988
890,LTE,40.055031,-82.857201
891,LTE,39.985198,-82.947639
892,LTE,40.026463,-82.961081
893,LTE,40.033694,-82.983821
894,LTE,40.116421,-82.945412
895,LTE,39.976852,-82.964062
896,LTE,40.156635,-83.004822
897,LTE,40.079871,-83.133404
898,LTE,40.139664,-82.990799
899,LTE,40.142363,-82.971576
900,LTE,40.072086,-83.079712
901,LTE,39.971359,-82.974525
902,LTE,39.965397,-82.995815
903,LTE,39.966798,-83.001018
904,LTE,39.967586,-83.080906
905,LTE,40.000981,-82.999822
906,LTE,40.094954,-83.000061
907,LTE,40.089802,-82.999012
908,LTE,39.969845,-83.078079
909,LTE,39.994728,-82.979784
910,LTE,40.025148,-82.993198
911,LTE,40.057549,-82.998009
912,LTE,39.948535,-82.869996
913,LTE,39.959869,-82.933605
914,LTE,39.967393,-82.980616
915,LTE,39.970707,-82.87532
916,LTE,39.958169,-82.893017
917,LTE,39.971455,-82.874962
918,LTE,39.956843,-82.917488
919,LTE,39.961232,-83.011761
920,LTE,40.061821,-83.111366
921,LTE,40.028227,-82.861976
922,LTE,40.049751,-82.863554
923,LTE,40.043947,-82.871209
924,LTE,40.058726,-82.922283
925,LTE,40.078423,-82.869244
926,LTE,40.065359,-82.891674
927,LTE,40.070549,-82.903698
928,LTE,40.058968,-82.898628
929,LTE,40.055338,-82.906664
930,LTE,40.055209,-82.913533
931,LTE,40.053709,-82.918277
932,LTE,40.070091,-82.921673
933,LTE,40.055929,-82.945891
934,LTE,40.058762,-82.925078
935,LTE,40.05932,-82.945455
936,LTE,40.059855,-82.945271
937,LTE,40.058674,-82.951782
938,LTE,40.079783,-82.972822
939,LTE,40.058854,-82.932538
940,LTE,40.060206,-82.971965
941,LTE,40.060637,-82.974217
942,LTE,40.067159,-82.984922
943,LTE,40.054793,-82.990431
944,LTE,40.034737,-83.134196
945,LTE,40.097509,-83.119355
946,LTE,40.10249,-83.111639
947,LTE,40.08193,-83.115261
948,LTE,40.092738,-83.117494
949,LTE,40.087781,-83.130824
950,LTE,40.081702,-83.098626
951,LTE,40.084515,-83.115128
952,LTE,40.081215,-83.116089
953,LTE,40.060358,-83.114329
954,LTE,40.057129,-83.108154
955,LTE,40.068088,-83.098167
956,LTE,40.063896,-83.079322
957,LTE,40.059249,-83.064731
958,LTE,40.059734,-83.052176
959,LTE,40.063506,-83.051991
960,LTE,40.049315,-83.030019
961,LTE,40.057536,-83.004496
962,LTE,40.034057,-83.128531
963,LTE,40.033985,-83.136801
964,LTE,40.036792,-83.133345
965,LTE,40.109512,-82.978401
966,LTE,40.08736,-82.987396
967,LTE,40.092133,-82.983648
968,LTE,40.048592,-82.988838
969,LTE,40.058517,-82.994881
970,LTE,40.057591,-82.990578
971,LTE,40.058116,-82.993196
972,LTE,40.045847,-82.997285
973,LTE,40.061307,-83.099701
974,LTE,40.063813,-83.056288
975,LTE,40.015941,-83.077634
976,LTE,40.030871,-83.087644
977,LTE,40.033738,-83.092474
978,LTE,40.025162,-83.087441
979,LTE,40.017204,-83.117381
980,LTE,40.001924,-83.112603
981,LTE,39.990139,-83.118759
982,LTE,40.010124,-83.089982
983,LTE,40.006146,-83.073042
984,LTE,39.986019,-83.053494
985,LTE,40.061274,-83.05113
986,LTE,40.02594,-83.113726
987,LTE,40.06316,-83.042542
988,LTE,40.003638,-83.113355
989,LTE,40.018066,-83.112359
990,LTE,40.005737,-83.148933
991,LTE,39.999755,-83.185969
992,LTE,39.999264,-83.118515
993,LTE,39.973419,-83.109874
994,LTE,39.945455,-83.055296
995,LTE,39.956568,-83.019548
996,LTE,39.954655,-83.013109
997,LTE,39.970411,-83.13638
998,LTE,39.987517,-83.159017
999,LTE,39.970817,-83.137394
1000,LTE,39.966952,-83.170467
1001,LTE,39.971928,-83.161751
1002,LTE,39.980303,-83.164966
1003,LTE,39.968068,-83.179009
1004,LTE,39.954378,-83.142842
1005,LTE,39.984172,-83.156821
1006,LTE,39.969807,-83.153252
1007,LTE,40.044891,-83.127366
1008,LTE,40.08579,-83.097123
1009,LTE,40.076666,-83.103858
1010,LTE,40.081389,-83.096294
1011,LTE,40.070864,-83.117029
1012,LTE,40.0317,-83.124851
1013,LTE,40.028187,-83.106026
1014,LTE,40.061076,-83.041888
1015,LTE,40.078707,-83.017838
1016,LTE,40.084061,-83.023671
1017,LTE,40.0748,-83.03896
1018,LTE,40.079357,-83.017555
1019,LTE,40.098832,-83.045668
1020,LTE,40.090763,-83.061416
1021,LTE,40.085876,-83.080155
1022,LTE,40.098907,-83.087178
1023,LTE,39.95805,-83.118413
1024,LTE,40.010607,-83.103156
1025,LTE,39.96937,-83.11157
1026,LTE,39.957696,-83.030415
1027,LTE,39.991439,-83.027287
1028,LTE,39.951158,-83.052118
1029,LTE,39.947977,-83.068527
1030,LTE,40.004896,-83.023331
1031,LTE,40.023319,-82.995155
1032,LTE,40.037311,-83.147588
1033,LTE,40.032065,-83.15552
1034,LTE,39.999089,-83.264518
1035,LTE,40.078103,-83.183921
1036,LTE,39.981795,-83.275952
1037,LTE,39.977787,-83.259132
1038,LTE,39.976447,-83.231601
1039,LTE,39.975927,-83.262209
1040,LTE,39.947751,-82.87034
1041,LTE,39.966318,-83.271376
1042,LTE,39.975912,-83.288535
1043,LTE,39.961058,-83.334638
1044,LTE,39.964322,-83.304279
1045,LTE,39.964873,-83.3056
1046,LTE,39.950003,-82.874565
1047,LTE,40.066586,-83.119111
1048,LTE,40.064644,-83.122561
1049,LTE,40.06285,-83.104103
1050,LTE,40.064949,-83.08321
1051,LTE,39.952887,-83.137361
1052,LTE,39.951481,-83.137846
1053,LTE,39.95209,-83.138379
1054,LTE,39.967361,-83.005987
1055,LTE,40.033019,-82.964261
1056,LTE,40.028912,-82.958847
1057,LTE,40.011815,-82.930294
1058,LTE,40.062155,-82.9042
1059,LTE,40.048151,-82.91222
1060,LTE,40.06177,-82.9767
1061,LTE,40.078906,-83.133721
1062,LTE,40.10524,-83.111352
1063,LTE,40.059617,-82.940806
1064,LTE,40.058742,-82.937218
1065,LTE,40.055035,-82.924259
1066,LTE,40.057085,-82.91016
1067,LTE,40.055967,-82.910104
1068,LTE,40.056559,-82.880512
1069,LTE,40.055489,-82.862915
1070,LTE,40.032227,-82.865528
1071,LTE,40.074486,-82.862169
1072,LTE,40.088921,-82.905001
1073,LTE,40.079662,-82.902412
1074,LTE,40.080986,-82.909656
1075,LTE,40.078557,-82.911245
1076,LTE,39.965096,-82.85881
1077,LTE,39.942764,-82.884422
1078,LTE,39.929764,-82.860184
1079,LTE,40.080908,-83.008419
1080,LTE,40.078339,-82.986011
1081,LTE,40.097219,-82.979111
1082,LTE,40.082097,-82.959823
1083,LTE,40.084978,-82.948516
1084,LTE,40.077335,-82.988899
1085,LTE,40.096025,-82.983449
1086,LTE,40.090429,-82.994113
1087,LTE,40.060576,-83.006855
1088,LTE,40.051308,-83.006355
1089,LTE,39.969918,-83.030505
1090,LTE,39.96814,-83.038907
1091,LTE,39.945358,-83.071017
1092,LTE,39.978102,-83.048409
1093,LTE,39.953528,-83.064621
1094,LTE,39.950137,-83.09437
1095,LTE,39.960928,-83.053417
1096,LTE,39.964002,-83.050333
1097,LTE,39.970001,-83.023329
1098,LTE,40.077397,-83.017937
1099,LTE,40.106137,-83.043239
1100,LTE,40.121805,-83.075141
1101,LTE,40.105973,-83.068326
1102,LTE,40.090138,-83.014227
1103,LTE,40.108287,-83.012869
1104,LTE,40.106531,-83.038186
1105,LTE,40.133331,-83.007836
1106,LTE,40.109481,-83.012784
1107,LTE,40.12586,-82.984824
1108,LTE,40.117815,-82.988072
1109,LTE,40.111778,-82.984937
1110,LTE,40.110924,-82.988139
1111,LTE,40.107459,-82.969043
1112,LTE,40.105915,-82.972249
1113,LTE,40.096543,-82.931325
1114,LTE,40.089573,-82.898929
1115,LTE,40.100366,-82.915187
1116,LTE,40.094435,-82.899148
1117,LTE,40.097577,-83.046422
1118,LTE,40.111033,-83.034466
1119,LTE,40.13981,-83.044337
1120,LTE,40.107649,-83.033969
1121,LTE,40.113781,-83.028281
1122,LTE,40.108182,-83.038473
1123,LTE,40.074903,-82.900363
1124,LTE,40.053626,-82.907603
1125,LTE,40.046757,-82.902428
1126,LTE,40.023369,-83.156492
1127,LTE,39.936757,-83.120156
1128,LTE,40.086271,-83.095022
1129,LTE,40.102416,-83.105941
1130,LTE,39.990797,-83.003372
1131,LTE,40.005094,-83.077647
1132,LTE,40.055542,-83.099502
1133,LTE,40.049114,-83.094803
1134,LTE,40.086121,-82.963226
1135,LTE,40.080039,-83.133748
1136,LTE,40.044371,-83.0963
1137,LTE,39.937518,-82.995107
1138,LTE,40.053053,-83.059072
1139,LTE,40.069752,-83.074035
1140,LTE,40.064319,-83.072313
1141,LTE,40.064801,-83.120967
1142,LTE,40.052473,-83.135916
1143,LTE,40.109371,-83.068352
1144,LTE,40.098457,-83.095388
1145,LTE,40.092236,-83.078979
1146,LTE,40.090656,-83.067192
1147,LTE,40.102091,-83.071105
1148,LTE,39.977677,-83.00264
1149,LTE,39.959462,-83.119062
1150,LTE,39.949947,-82.862488
1151,LTE,39.952148,-82.937009
1152,LTE,39.97773,-82.955763
1153,LTE,40.105764,-83.158155
1154,LTE,40.109368,-83.163027
1155,LTE,40.116586,-83.164165
1156,LTE,40.101871,-83.15989
1157,LTE,40.101473,-83.110436
1158,LTE,40.104703,-83.105308
1159,LTE,39.936076,-83.12872
1160,LTE,39.94896,-83.124636
1161,LTE,39.955012,-83.089358
1162,LTE,39.963426,-83.079857
1163,LTE,39.9562,-83.09731
1164,LTE,39.950919,-83.12056
1165,LTE,39.935928,-82.863201
1166,LTE,40.031511,-83.137555
1167,LTE,40.056317,-83.061993
1168,LTE,40.048635,-83.068517
1169,LTE,40.046199,-83.113074
1170,LTE,40.071811,-83.124677
1171,LTE,40.076179,-83.15537
1172,LTE,40.059896,-83.095667
1173,LTE,39.962303,-83.024541
1174,LTE,39.954073,-83.087685
1175,LTE,39.943687,-83.092359
1176,LTE,39.94244,-83.078092
1177,LTE,39.941927,-83.079175
1178,LTE,39.954323,-83.093374
1179,LTE,40.07718,-83.116338
1180,LTE,39.954762,-83.113329
1181,LTE,39.952583,-83.055169
1182,LTE,40.062125,-83.098528
1183,LTE,40.061071,-83.050987
1184,LTE,40.075538,-83.078987
1185,LTE,40.081815,-83.071735
1186,LTE,39.963215,-83.311643
1187,LTE,39.966726,-83.297591
1188,LTE,39.965024,-83.285773
1189,LTE,40.139538,-82.970671
1190,LTE,40.182572,-82.9529
1191,LTE,40.19424,-82.95356
1192,LTE,40.178942,-82.953448
1193,LTE,40.220615,-82.933259
1194,LTE,40.221454,-82.93926
1195,LTE,40.204584,-82.940772
1196,LTE,40.214641,-82.935014
1197,LTE,40.233184,-82.935523
1198,LTE,40.239732,-82.932579
1199,LTE,40.258612,-82.929889
1200,LTE,40.029106,-83.150634
1201,LTE,40.031384,-83.151757
1202,LTE,40.08517,-82.997346
1203,LTE,39.987852,-83.004372
1204,LTE,39.982609,-83.008545
1205,LTE,40.017518,-83.098666
1206,LTE,40.06907,-83.149231
1207,LTE,40.107554,-83.1633
1208,LTE,40.101597,-83.229949
1209,LTE,40.108924,-83.238482
1210,LTE,40.123852,-83.211189
1211,LTE,40.114619,-83.214492
1212,LTE,40.135477,-83.197979
1213,LTE,40.186794,-83.296351
1214,LTE,40.206369,-83.304962
1215,LTE,40.240754,-83.359772
1216,LTE,40.186717,-83.27184
1217,LTE,40.151443,-83.251604
1218,LTE,40.113937,-83.24803
1219,LTE,39.975455,-82.995967
1220,LTE,40.06455,-82.905214
1221,LTE,40.019898,-82.902831
1222,LTE,39.997762,-82.938551
1223,LTE,39.96089,-83.01774
1224,LTE,39.931104,-82.920928
1225,LTE,39.937493,-82.922447
1226,LTE,40.162424,-82.963631
1227,LTE,40.152452,-82.973528
1228,LTE,40.136145,-82.973631
1229,LTE,40.158487,-82.96313
1230,LTE,40.143854,-82.963525
1231,LTE,39.980883,-83.170965
1232,LTE,40.113796,-83.085894
1233,LTE,40.107819,-83.053417
1234,LTE,40.108872,-83.052248
1235,LTE,40.102995,-82.993884
1236,LTE,40.073381,-82.892873
1237,LTE,40.074313,-82.912255
1238,LTE,39.975129,-83.108237
1239,LTE,39.950098,-82.878329
1240,LTE,39.947076,-82.877691
1241,LTE,39.95482,-82.873022
1242,LTE,39.967908,-82.859614
1243,LTE,39.956759,-82.861652
1244,LTE,39.966569,-82.857495
1245,LTE,39.984051,-82.861088
1246,LTE,39.976566,-82.853655
1247,LTE,39.968886,-82.876686
1248,LTE,39.967502,-82.889025
1249,LTE,39.97007,-82.886017
1250,LTE,39.963064,-82.886989
1251,LTE,39.960253,-82.915344
1252,LTE,39.974604,-82.905056
1253,LTE,39.970024,-82.889368
1254,LTE,39.974595,-82.889804
1255,LTE,39.972227,-82.890078
1256,LTE,39.949972,-82.893054
1257,LTE,39.974684,-82.853991
1258,LTE,39.954589,-82.8536
1259,LTE,39.966038,-82.85061
1260,LTE,39.946275,-82.854062
1261,LTE,39.953245,-82.872631
1262,LTE,39.934597,-82.879208
1263,LTE,39.948883,-82.895201
1264,LTE,39.943609,-82.909852
1265,LTE,39.938315,-82.890105
1266,LTE,39.950852,-82.903503
1267,LTE,39.955105,-82.875782
1268,LTE,39.989122,-82.871084
1269,LTE,39.971828,-82.875214
1270,LTE,39.95459,-82.879093
1271,LTE,39.958107,-82.862127
1272,LTE,39.9511,-82.897324
1273,LTE,39.948738,-82.89159
1274,LTE,39.942666,-82.884783
1275,LTE,39.950646,-82.878058
1276,LTE,39.97199,-82.912046
1277,LTE,39.972935,-82.908966
1278,LTE,40.070416,-83.162902
1279,LTE,40.132218,-82.972038
1280,LTE,40.150163,-82.970825
1281,LTE,40.162927,-82.957348
1282,LTE,40.180725,-82.951668
1283,LTE,39.990231,-83.205152
1284,LTE,39.931318,-82.904568
1285,LTE,39.931616,-82.88072
1286,LTE,39.932707,-82.875842
1287,LTE,39.939199,-82.85166
1288,LTE,39.928193,-82.872548
1289,LTE,39.928945,-82.888678
1290,LTE,39.96592,-83.301253
1291,LTE,39.95921,-83.34157
1292,LTE,40.030674,-83.128464
1293,LTE,40.034912,-83.125511
1294,LTE,40.045624,-83.13755
1295,LTE,40.066071,-83.086006
1296,LTE,40.10109,-83.078445
1297,LTE,40.005505,-82.937088
1298,LTE,40.00732,-82.938065
1299,LTE,40.011028,-82.939316
1300,LTE,39.942593,-83.124423
1301,LTE,39.959074,-83.125008
1302,LTE,39.973722,-83.035224
1303,LTE,39.970951,-83.011408
1304,LTE,39.961761,-83.005196
1305,LTE,39.969133,-83.006085
1306,LTE,39.969059,-83.005962
1307,LTE,39.969265,-83.005822
1308,LTE,39.96073,-83.003951
1309,LTE,39.93385,-83.112636
1310,LTE,40.031569,-83.008321
1311,LTE,40.05386,-82.910511
1312,LTE,40.159648,-83.090989
1313,LTE,39.937023,-82.901335
1314,LTE,39.943045,-82.914739
1315,LTE,39.943037,-82.912751
1316,LTE,40.076515,-83.128335
1317,LTE,40.075306,-83.145566
1318,LTE,40.072742,-83.129845
1319,LTE,40.064207,-83.145265
1320,LTE,40.107074,-83.090038
1321,LTE,40.155949,-83.090889
1322,LTE,40.147586,-83.107836
1323,LTE,40.152452,-83.116762
1324,LTE,40.156947,-83.104259
1325,LTE,40.098319,-83.09278
1326,LTE,39.970219,-83.051369
1327,LTE,39.986987,-83.069234
1328,LTE,39.988268,-83.063622
1329,LTE,40.103193,-83.082936
1330,LTE,40.110024,-83.051488
1331,LTE,40.076859,-83.04008
1332,LTE,40.111429,-83.061708
1333,LTE,40.077877,-83.087605
1334,LTE,40.056749,-83.033197
1335,LTE,40.085604,-83.07414
1336,LTE,39.935084,-83.104102
1337,LTE,39.94245,-83.113475
1338,LTE,40.136488,-82.968264
1339,LTE,40.119222,-82.988775
1340,LTE,40.232253,-82.960539
1341,LTE,39.930936,-82.922038
1342,LTE,39.965152,-83.002497
1343,LTE,40.112465,-83.110512
1344,LTE,40.146403,-82.975583
1345,LTE,40.158972,-82.987403
1346,LTE,40.151856,-83.025056
1347,LTE,40.149973,-83.001821
1348,LTE,40.141534,-83.029286
1349,LTE,39.940038,-83.121082
1350,LTE,40.101743,-83.083758
1351,LTE,40.096786,-83.087014
1352,LTE,40.096915,-83.0868
1353,LTE,40.100285,-83.090996
1354,LTE,40.025144,-82.901096
1355,LTE,40.014283,-82.886214
1356,LTE,40.018354,-82.88189
1357,LTE,39.978885,-82.998368
1358,LTE,40.054118,-83.071417
1359,LTE,39.987844,-83.03952
1360,LTE,39.939959,-83.127399
1361,LTE,39.942084,-83.10311
1362,LTE,40.068569,-83.133182
1363,LTE,40.07502,-83.093079
1364,LTE,40.09148,-83.101135
1365,LTE,40.11784,-83.128685
1366,LTE,40.118225,-83.130539
1367,LTE,40.104998,-83.127203
1368,LTE,39.993155,-82.972775
1369,LTE,40.067078,-83.168173
1370,LTE,39.940609,-82.989242
1371,LTE,40.099572,-82.98449
1372,LTE,39.960298,-83.009308
1373,LTE,40.018355,-83.108207
1374,LTE,40.025102,-83.117055
1375,LTE,39.965083,-83.128742
1376,LTE,40.04364,-82.959076
1377,LTE,40.036685,-82.961052
1378,LTE,40.00237,-83.155235
1379,LTE,40.06044,-83.0756
1380,LTE,40.051663,-83.022426
1381,LTE,40.082254,-82.981574
1382,LTE,40.072029,-83.056511
1383,LTE,40.061637,-83.111837
1384,LTE,40.175459,-83.128769
1385,LTE,40.148118,-83.143685
1386,LTE,40.184321,-83.128626
1387,LTE,40.182815,-83.111268
1388,LTE,40.198008,-83.127667
1389,LTE,40.196898,-83.149984
1390,LTE,40.195808,-83.088272
1391,LTE,40.19555,-83.085453
1392,LTE,40.147026,-83.108138
1393,LTE,40.127556,-83.08976
1394,LTE,39.972539,-82.985055
1395,LTE,39.975722,-82.915249
1396,LTE,39.971073,-82.891025
1397,LTE,39.973545,-82.905915
1398,LTE,39.941807,-82.878281
1399,LTE,39.941437,-82.884285
1400,LTE,39.931156,-82.875565
1401,LTE,39.964684,-82.984276
1402,LTE,39.964672,-82.984268
1403,LTE,39.985741,-83.04722
1404,LTE,39.933925,-82.869546
1405,LTE,39.936172,-82.887276
1406,LTE,39.932247,-82.905792
1407,LTE,39.94775,-83.074028
1408,LTE,39.95363,-83.073879
1409,LTE,39.944031,-82.974815
1410,LTE,39.930494,-82.882744
1411,LTE,39.943184,-82.85585
1412,LTE,40.144528,-82.95777
1413,LTE,40.012024,-83.162075
1414,LTE,40.027269,-83.161553
1415,LTE,40.09486,-82.983626
1416,LTE,40.008274,-83.101029
1417,LTE,39.987919,-82.953273
1418,LTE,40.26651,-82.929588
1419,LTE,40.090758,-82.981836
1420,LTE,39.930241,-82.940331
1421,LTE,40.029484,-83.160492
1422,LTE,39.978863,-82.978386
1423,LTE,39.969738,-82.963769
1424,LTE,39.953426,-82.961456
1425,LTE,40.085142,-82.907511
1426,LTE,40.100126,-82.928553
1427,LTE,39.976089,-82.962685
1428,LTE,40.023245,-82.910874
1429,LTE,40.027954,-82.905537
1430,LTE,40.020557,-82.911156
1431,LTE,40.009949,-82.921175
1432,LTE,40.064461,-83.066597
1433,LTE,40.042532,-82.910118
1434,LTE,40.057804,-82.897079
1435,LTE,39.929679,-82.850136
1436,LTE,39.941248,-82.966789
1437,LTE,40.091222,-82.933047
1438,LTE,39.988419,-82.985397
1439,LTE,40.147162,-82.991956
1440,LTE,40.157258,-82.991367
1441,LTE,40.161295,-83.018009
1442,LTE,39.985015,-82.866556
1443,LTE,39.982876,-82.871168
1444,LTE,40.000493,-82.884036
1445,LTE,40.003289,-82.878003
1446,LTE,39.993242,-82.880802
1447,LTE,39.964096,-82.892418
1448,LTE,40.079895,-82.871864
1449,LTE,40.079895,-82.871864
1450,LTE,40.079895,-82.871864
1451,LTE,39.992726,-82.897582
1452,LTE,40.005627,-82.953888
1453,LTE,40.005627,-82.953888
1454,LTE,40.028168,-82.934649
1455,LTE,39.985584,-82.903717
1456,LTE,39.949874,-82.850842
1457,LTE,40.123171,-82.988428
1458,LTE,40.101488,-83.057344
1459,LTE,40.002234,-83.15588
1460,LTE,40.145725,-82.956596
1461,LTE,40.156178,-82.947922
1462,LTE,40.17857,-82.928596
1463,LTE,40.179379,-82.927917
1464,LTE,40.179379,-82.927917
1465,LTE,40.179379,-82.927917
1466,LTE,40.17186,-82.934372
1467,LTE,40.170868,-82.935219
1468,LTE,40.1532,-82.958877
1469,LTE,40.165619,-82.939713
1470,LTE,40.146635,-82.959866
1471,LTE,40.141346,-82.968923
1472,LTE,40.141068,-82.963356
1473,LTE,40.020225,-83.054115
1474,LTE,40.036673,-83.049015
1475,LTE,40.003107,-83.028357
1476,LTE,39.968939,-83.041472
1477,LTE,39.952575,-83.002172
1478,LTE,39.983145,-83.020935
1479,LTE,39.995408,-83.026719
1480,LTE,39.993673,-83.026867
1481,LTE,40.048547,-83.112891
1482,LTE,39.971167,-83.061621
1483,LTE,40.030139,-83.115992
1484,LTE,40.057525,-83.106637
1485,LTE,40.004982,-83.217867
1486,LTE,40.002117,-83.155586
1487,LTE,40.080517,-82.970342
1488,LTE,40.030455,-83.102662
1489,LTE,40.030263,-83.10345
1490,LTE,40.044523,-83.118783
1491,LTE,40.012821,-83.061623
1492,LTE,40.001424,-83.008499
1493,LTE,40.000572,-82.925303
1494,LTE,39.999892,-82.933978
1495,LTE,40.018284,-82.892525
1496,LTE,40.021613,-82.881619
1497,LTE,40.027801,-82.859034
1498,LTE,40.020188,-82.887146
1499,LTE,40.020966,-82.879944
1500,LTE,40.02141,-82.885387
1501,LTE,40.022024,-83.058842
1502,LTE,40.039038,-83.246216
1503,LTE,40.03944,-83.246086
1504,LTE,40.035179,-83.26474
1505,LTE,40.043583,-83.278709
1506,LTE,40.045453,-83.29472
1507,LTE,40.051767,-83.317602
1508,LTE,40.100504,-83.323951
1509,LTE,40.028716,-83.334843
1510,LTE,39.959267,-82.999916
1511,LTE,40.063731,-83.278626
1512,LTE,40.08206,-82.941048
1513,LTE,40.036725,-83.003307
1514,LTE,39.953346,-83.006142
1515,LTE,40.019639,-83.014986
1516,LTE,39.991158,-82.999684
1517,LTE,39.968076,-82.90189
1518,LTE,40.029648,-83.092793
1519,LTE,39.994987,-83.153503
1520,LTE,39.940291,-82.881802
1521,LTE,40.152042,-83.221336
1522,LTE,40.225647,-83.169655
1523,LTE,40.255142,-83.136589
1524,LTE,40.225682,-83.120236
1525,LTE,40.257328,-83.130554
1526,LTE,40.257328,-83.130554
1527,LTE,39.978741,-83.179047
1528,LTE,39.983459,-83.153557
1529,LTE,40.03429,-83.159012
1530,LTE,40.026385,-83.158905
1531,LTE,39.984831,-83.053686
1532,LTE,39.962399,-83.256409
1533,LTE,39.94434,-83.254456
1534,LTE,39.94434,-83.254456
1535,LTE,39.94434,-83.254456
1536,LTE,40.021296,-82.905805
1537,LTE,39.997593,-82.950775
1538,LTE,40.129606,-82.972398
1539,LTE,40.137028,-83.124878
1540,LTE,40.137371,-83.140388
1541,LTE,40.137371,-83.140388
1542,LTE,40.140663,-83.144753
1543,LTE,40.109704,-83.116813
1544,LTE,40.06448,-83.094002
1545,LTE,40.083191,-82.884248
1546,LTE,39.951859,-82.910858
1547,LTE,40.059057,-83.027563
1548,LTE,40.105888,-83.035637
1549,LTE,40.113535,-83.069481
1550,LTE,39.98996,-82.873597
1551,LTE,39.991799,-82.872793
1552,LTE,40.159064,-83.043697
1553,LTE,40.152836,-83.043015
1554,LTE,40.152836,-83.043015
1555,LTE,40.101954,-83.101184
1556,LTE,40.109447,-83.083023
1557,LTE,40.110699,-83.063499
1558,LTE,40.119833,-83.013222
1559,LTE,40.101742,-83.026692
1560,LTE,40.110699,-83.063499
1561,LTE,40.110699,-83.063499
1562,LTE,40.05584,-82.862908
1563,LTE,40.081999,-83.018368
1564,LTE,40.089847,-83.141772
1565,LTE,40.092594,-83.083168
1566,LTE,40.092599,-83.00232
1567,LTE,40.090611,-83.016968
1568,LTE,40.107916,-83.08474
1569,LTE,40.029465,-83.170258
1570,LTE,40.101531,-83.090058
1571,LTE,40.110585,-83.038788
1572,LTE,40.066771,-82.880203
1573,LTE,40.08126,-82.916008
1574,LTE,40.078983,-82.867065
1575,LTE,40.076851,-82.988152
1576,LTE,40.093823,-82.990978
1577,LTE,40.106308,-82.980339
1578,LTE,40.16119,-82.974174
1579,LTE,40.2577,-82.887748
1580,LTE,40.250835,-82.928925
1581,LTE,39.939511,-83.14978
1582,LTE,39.933254,-83.144119
1583,LTE,40.076747,-82.992113
1584,LTE,39.998913,-83.075943
1585,LTE,40.169001,-83.006746
1586,LTE,40.150332,-82.995365
1587,LTE,40.014384,-82.903964
1588,LTE,40.018929,-82.904213
