Migration ID,Migration Technique,Workload,Available Network Bandwidth (mbps),Page Dirty Rate (4KB pages per second),VM_SIZE (MB),Page transfer rate (MB/s),Total Migration Time (ms),Downtime (ms),Total Transferred Data (KB)
1474545788,compress,dacapo,202,22145,911.10546875,125,64172,3792,1589829
1474545916,x-postcopy-ram,parsec,914,155,297.86328125,149,2807,2,313199
1474545981,x-postcopy-ram,bzip,880,4585,2038.125,105,19475,3,2094111
1474546063,auto-converge,mplayer,853,23432,2032.4921875,102,29313,487,3053461
1474546155,x-postcopy-ram,parsec,903,165,297.875,109,2841,2,313215
1474546304,xbzrle,dacapo,606,5579,661.3359375,72,10554,111,781291
1474546378,compress,parsec,178,136,298.80078125,84,5091,39,110713
1474546564,x-postcopy-ram,parsec,541,169,298.7890625,63,4754,1,314175
1474546633,compress,bzip,206,5402,2038.03125,112,51284,143,1290081
1474547215,auto-converge,bzip,937,4544,2035.55078125,139,20426,278,2337081
1474547299,xbzrle,bzip,827,3931,2035.81640625,99,22984,235,2322606
1474547385,x-postcopy-ram,bzip,681,5695,2035.39453125,81,25138,2,2092024
1474547473,compress,parsec,179,2098,394.125,150,13281,240,290552
1474547549,original,mplayer,712,5100,847.50390625,85,10710,225,930950
1474547623,compress,bzip,233,5485,2037.2578125,140,47157,150,1341686
1474547734,xbzrle,parsec,925,2957,2033.88671875,132,21501,20,2428619
1474547818,x-postcopy-ram,mplayer,831,5351,990.76953125,99,10058,2,1020623
1474547889,auto-converge,mplayer,717,909,2034.23046875,86,23994,74,2102326
1474547975,x-postcopy-ram,mplayer,922,4558,992.7109375,114,9100,2,1024815
1474548047,auto-converge,mplayer,908,14755,2028.31640625,133,23520,306,2607952
1474548134,original,mplayer,926,5244,993.08203125,148,9379,300,1061087
1474548277,auto-converge,bzip,937,8386,2037.3203125,138,20920,276,2393773
1474548360,original,mplayer,921,5515,990.890625,112,9391,293,1056767
1474548433,compress,bzip,215,5285,2037.30078125,116,48687,177,1279586
1474548544,auto-converge,mplayer,657,5230,998.0390625,78,13471,205,1080936
1474548621,xbzrle,bzip,935,5579,2037.7265625,131,20849,275,2381270
1474548705,xbzrle,mplayer,728,1195,2026.05859375,89,23532,50,2092078
1474548791,x-postcopy-ram,bzip,935,6587,2038.26171875,138,18345,2,2094974
1474548873,auto-converge,mplayer,611,1318,2025.9375,73,28063,72,2093062
1474548964,compress,mplayer,365,5203,996.85546875,121,20227,149,901515
1474549048,compress,mplayer,376,997,2025.42578125,72,42029,198,1930484
1474549154,x-postcopy-ram,parsec,884,2733,2031.14453125,106,19339,2,2087656
1474549237,xbzrle,parsec,760,3827,2031.14453125,94,26041,22,2418748
1474549326,x-postcopy-ram,mplayer,824,4507,999.51171875,98,10285,2,1034922
1474549400,x-postcopy-ram,mplayer,784,5262,995.8515625,93,10758,2,1029551
1474549474,x-postcopy-ram,mplayer,799,1066,2027.125,96,21348,1,2083658
1474549558,x-postcopy-ram,parsec,425,154,447.3671875,50,9022,2,468532
1474549630,x-postcopy-ram,mplayer,773,887,2027.265625,92,22080,2,2083686
1474549715,original,parsec,787,2665,2031.1484375,95,24965,238,2400097
1474549803,x-postcopy-ram,mplayer,846,14074,2027.0703125,104,20155,2,2083673
1474549887,x-postcopy-ram,parsec,829,7738,2036.49609375,99,20677,2,2093103
1474550055,auto-converge,mplayer,714,1276,2028.30859375,85,31591,444,2755400
1474550151,original,bzip,935,6821,2038.2890625,138,21186,292,2419214
1474550347,x-postcopy-ram,mplayer,926,4852,997.6875,129,9121,1,1031287
1474550420,auto-converge,parsec,681,3556,2034.77734375,81,29398,229,2446655
1474550514,xbzrle,mplayer,914,23121,2027.125,142,27115,498,3026308
1474550605,auto-converge,mplayer,935,5429,2027.63671875,114,18627,295,2127898
1474550687,original,mplayer,903,4713,997.671875,134,9650,294,1064444
1474550949,xbzrle,bzip,846,6446,2038.12109375,106,23758,177,2455725
1474551036,original,mplayer,648,5184,998.21875,77,13855,183,1097345
1474551220,compress,mplayer,337,1167,2028.90234375,120,54397,835,2242252
1474551338,x-postcopy-ram,mplayer,905,5047,2027.63671875,147,18861,1,2085149
1474551420,original,mplayer,895,1186,2029.21484375,133,19165,128,2094360
1474551504,xbzrle,mplayer,855,15265,2028.96875,102,21068,245,2200138
1474551589,xbzrle,mplayer,844,5330,2027.63671875,101,20721,229,2135620
1474551773,auto-converge,mplayer,563,778,2027.92578125,67,30437,82,2093145
1474551867,x-postcopy-ram,bzip,931,6186,2037.38671875,135,18421,2,2094054
1474551948,original,bzip,934,7181,2036.890625,120,20916,268,2385761
1474552107,compress,bzip,204,6882,2037.09765625,89,55711,163,1390431
1474552225,original,parsec,579,161,495.3515625,68,8836,176,625154
1474552297,x-postcopy-ram,mplayer,763,22683,2010.7734375,91,22149,2,2065350
1474552382,x-postcopy-ram,mplayer,926,4830,1001.54296875,147,9144,1,1033772
1474552577,original,parsec,935,12,2034.1953125,117,18316,157,2090848
1474552658,xbzrle,mplayer,420,4804,1003.40625,50,21542,93,1106265
1474552879,xbzrle,parsec,461,12,2034.20703125,55,37142,9,2090868
1474552979,x-postcopy-ram,mplayer,931,950,2030.63671875,125,18365,1,2087172
1474553060,original,parsec,916,12,2034.20703125,112,18690,99,2090852
1474553142,auto-converge,bzip,719,6362,2037.2265625,86,28776,253,2525740
1474553234,original,parsec,738,12,2034.20703125,88,23202,113,2090860
1474553321,auto-converge,mplayer,545,5193,2032.484375,65,32721,146,2180310
1474553418,compress,mplayer,357,20921,2026.83984375,97,71925,2265,3138978
1474553992,auto-converge,dacapo,894,16147,390.99609375,147,7308,358,797899
1474554063,compress,oltp,339,5827,995.44921875,123,17654,81,730774
1474554144,x-postcopy-ram,dacapo,826,17183,409.1171875,98,4254,2,429107
1474554212,original,mplayer,788,2895,551.09375,97,6211,176,597747
1474554280,x-postcopy-ram,dacapo,916,16768,409.48828125,126,3786,2,423625
1474554347,xbzrle,oltp,787,21235,1730.31640625,94,26413,125,2539984
1474554439,auto-converge,mplayer,904,15096,2026.07421875,108,22722,285,2509066
1474554625,compress,dacapo,224,16033,677.82421875,124,18000,203,492816
1474554706,original,mplayer,446,656,2028.3359375,53,39253,134,2137982
1474554809,original,mplayer,859,3121,1003.04296875,104,10209,216,1070514
1474554884,xbzrle,mplayer,789,14333,2027.9375,94,21729,70,2093193
1474554968,original,oltp,929,11184,762.1796875,140,9700,287,1100489
1474555040,x-postcopy-ram,mplayer,927,3520,1187.9140625,123,10895,2,1233155
1474555114,compress,oltp,161,13843,764.2734375,145,29907,931,588193
1474555208,original,mplayer,806,3201,1334.6640625,96,14265,197,1404791
1474555286,compress,mplayer,363,870,2026.87890625,100,52507,837,2329858
1474555403,auto-converge,mplayer,530,3202,1465.0390625,63,24062,148,1558175
1474555490,x-postcopy-ram,mplayer,939,1079,2032.90234375,114,18216,2,2089488
1474555572,x-postcopy-ram,oltp,921,17370,771.8203125,127,7102,2,798569
1474555641,x-postcopy-ram,bzip,522,6580,2038.875,62,32872,2,2095295
1474555737,xbzrle,dacapo,893,16022,421.30859375,121,5027,91,548037
1474555805,original,mplayer,926,3447,1808.703125,138,16873,303,1907844
1474555960,compress,dacapo,171,17142,432.8203125,108,15889,915,331804
1474556039,original,dacapo,668,18008,431.91015625,80,12463,604,1017549
1474556222,original,specweb,861,9849,1261.984375,103,14361,280,1509518
1474556299,auto-converge,dacapo,674,16996,431.953125,80,15353,562,1263256
1474556377,compress,bzip,217,6369,2038.16015625,119,49974,117,1323671
1474556490,xbzrle,bzip,883,5736,2038.53125,108,22730,250,2452038
1474556576,xbzrle,dacapo,786,17230,432.01171875,95,9097,147,873416
1474556647,original,mplayer,587,3289,2033.3125,70,29905,142,2144882
1474556740,auto-converge,oltp,515,12,1732.8046875,62,28304,6,1782311
1474556832,compress,bzip,223,6541,2038.5234375,105,51592,114,1407291
1474556947,xbzrle,bzip,804,4705,2038.71875,99,25274,183,2482452
1474557036,original,dacapo,676,16132,677.89453125,80,9774,212,807574
1474557109,x-postcopy-ram,bzip,581,5918,2038.3984375,69,29528,2,2095120
1474557202,x-postcopy-ram,bzip,538,6183,2038.4140625,64,31854,2,2094946
1474557297,compress,dacapo,220,16154,677.92578125,72,19092,295,513591
1474557381,compress,oltp,310,12,1732.828125,119,30054,12,1137663
1474557475,xbzrle,dacapo,889,16130,677.93359375,111,7377,102,801288
1474557628,compress,oltp,395,12,1732.828125,95,23540,6,1137662
1474557715,compress,specweb,151,6993,1305.4765625,53,28715,35,529638
1474557807,original,dacapo,807,16151,677.96484375,100,8064,214,794867
1474557879,compress,dacapo,175,17451,449.33984375,97,15659,910,335696
1474557957,x-postcopy-ram,dacapo,892,17554,449.328125,146,4298,1,468273
1474558226,original,specweb,763,11418,1329.890625,91,18261,246,1701550
1474558575,original,mplayer,903,3225,2027.9375,108,19258,254,2122902
1474558659,original,specweb,795,8865,1350.59375,95,17597,210,1707780
1474558740,x-postcopy-ram,oltp,917,16780,773.4375,149,7143,2,799949
1474558811,original,dacapo,709,16355,678.0546875,85,9797,210,847856
1474558884,x-postcopy-ram,mplayer,879,12849,2028.4296875,108,19420,3,2084957
1474558967,original,dacapo,829,4750,678.09375,101,8554,263,866443
1474559122,xbzrle,oltp,872,13207,774.24609375,127,10493,48,1117573
1474559289,auto-converge,mplayer,804,14666,2030.48828125,96,21350,105,2095934
1474559375,original,dacapo,933,28827,836.53515625,123,29158,3804,3323507
1474559468,compress,dacapo,158,19396,436.578125,81,14288,1039,275993
1474559546,x-postcopy-ram,specweb,923,10622,1357.92578125,113,12408,2,1398455
1474559693,auto-converge,oltp,695,15852,774.921875,83,18440,242,1565702
1474559776,xbzrle,mplayer,887,3314,2027.921875,119,19561,272,2118889
1474559952,original,dacapo,913,16311,678.16796875,137,7533,282,839899
1474560023,original,mplayer,930,14862,2029.14453125,126,19597,263,2226432
1474560208,x-postcopy-ram,dacapo,668,16354,678.1640625,80,8611,1,703119
1474560280,auto-converge,specweb,925,8197,1388.34765625,114,15201,294,1718020
1474560360,auto-converge,mplayer,657,824,2029.2421875,78,34680,457,2781537
1474560458,compress,dacapo,155,21522,469.3203125,150,15574,1181,295104
1474560537,compress,oltp,142,12375,774.72265625,70,32952,848,572235
1474560633,original,mplayer,703,1238,2029.3984375,84,24399,60,2095444
1474560800,auto-converge,mplayer,836,14620,2027.87890625,100,20504,83,2093291
1474560965,xbzrle,mplayer,874,14612,2029.5234375,118,25709,360,2743670
1474561054,compress,dacapo,211,16387,678.19921875,103,19546,245,503813
1474561137,original,dacapo,690,16661,678.03515625,84,10063,208,848101
1474561288,compress,oltp,144,16223,775.8359375,73,39077,2090,688522
1474561390,original,dacapo,909,16383,678.03515625,141,7109,285,789017
1474561460,xbzrle,dacapo,797,20702,454.5625,99,6152,41,598665
1474561532,auto-converge,dacapo,902,21365,479.796875,132,8281,323,911738
1474561605,auto-converge,dacapo,868,16459,678.03515625,125,7437,278,788655
1474561676,xbzrle,mplayer,924,1150,2030.51953125,125,25341,395,2860416
1474561898,xbzrle,dacapo,891,22240,485.5703125,140,6309,151,686747
1474562058,xbzrle,mplayer,836,1139,2030.3984375,100,20543,114,2096620
1474562243,compress,dacapo,166,21106,460.38671875,127,14137,1093,287124
1474562321,x-postcopy-ram,dacapo,922,16518,678.08984375,124,6244,2,703087
1474562852,x-postcopy-ram,oltp,478,4722,597.38671875,57,10649,2,621756
1474562926,x-postcopy-ram,dacapo,815,17018,716.3828125,98,7457,2,742080
1474562998,x-postcopy-ram,specweb,922,11473,898.7109375,112,8294,3,934181
1474563070,compress,dacapo,169,11859,426.73828125,113,13083,347,269910
1474563147,x-postcopy-ram,dacapo,912,16491,405.35546875,138,3802,12,423589
1474563212,xbzrle,specweb,887,11664,1039.578125,125,11762,73,1273438
1474563288,xbzrle,parsec,912,621,1460.57421875,116,13602,172,1514635
1474563443,original,dacapo,900,10634,343.3515625,131,3919,252,430903
1474563510,xbzrle,parsec,684,594,1459.8671875,82,18106,65,1511643
1474563591,original,dacapo,922,16579,411.07421875,127,10123,550,1139623
1474563665,original,specweb,789,9455,1125.2578125,94,14875,204,1433995
1474563742,compress,dacapo,159,12042,429.125,86,15354,450,299655
1474563821,original,specweb,930,11196,1207.7734375,142,13199,270,1498862
1474563989,compress,parsec,190,1268,1464.05859375,134,24946,94,580773
1474564075,xbzrle,mplayer,927,5383,991.5859375,130,9338,254,1056976
1474564148,xbzrle,dacapo,709,7407,343.60546875,85,4913,147,425649
1474564215,compress,specweb,207,10807,1296.15625,66,25286,206,640932
1474564304,x-postcopy-ram,parsec,935,717,1463.49609375,128,13190,2,1506533
1474564381,x-postcopy-ram,dacapo,656,15744,432.1484375,77,5629,2,450790
1474564450,xbzrle,dacapo,848,12164,458.765625,139,5493,106,568847
1474564518,x-postcopy-ram,parsec,488,316,1461.4375,58,25230,3,1504422
1474564606,compress,dacapo,163,10559,343.34765625,137,13162,143,262697
1474564683,compress,dacapo,175,12587,471.6015625,53,12850,427,274716
1474564757,x-postcopy-ram,dacapo,773,9164,625.359375,92,6865,9,648318
1474564827,compress,specweb,220,7221,1329.41796875,143,22049,58,593023
1474564913,original,dacapo,640,9128,649.16015625,76,10584,181,827809
1474564987,x-postcopy-ram,dacapo,768,17421,441.21875,91,4904,2,460108
1474565055,xbzrle,parsec,643,709,1455.78515625,77,19316,139,1518279
1474565137,compress,dacapo,168,17073,441.33203125,96,17403,950,357427
1474565218,auto-converge,dacapo,856,7829,343.44921875,122,4128,285,431285
1474565285,original,dacapo,837,12353,503.8671875,132,5993,263,612793
1474565354,auto-converge,specweb,925,234,1344.109375,115,12309,133,1391051
1474565518,auto-converge,dacapo,883,9778,348.125,111,4055,257,437167
1474565583,original,specweb,429,7507,1269.56640625,51,30115,108,1579481
1474565677,original,specweb,563,7929,1344.890625,67,25818,172,1776078
1474565767,x-postcopy-ram,specweb,572,9449,1353.37109375,68,19955,2,1393934
1474565849,original,specweb,917,11854,1366.18359375,110,15111,295,1691811
1474565928,compress,parsec,196,7224,1508.5625,87,27678,43,665355
1474566020,x-postcopy-ram,specweb,889,9855,1288.09765625,113,12218,2,1327077
1474566098,original,dacapo,803,10437,348.30859375,126,4524,236,443820
1474566167,auto-converge,parsec,929,949,1537.78125,133,14196,144,1610853
1474566245,x-postcopy-ram,dacapo,459,10999,343.23828125,54,6418,1,359760
1474566314,xbzrle,parsec,700,819,1549.546875,84,20200,213,1728269
1474566399,xbzrle,dacapo,737,17605,439.82421875,90,9432,147,849351
1474566472,auto-converge,oltp,908,16392,849.71875,109,12785,297,1416963
1474566547,xbzrle,specweb,929,11217,1375.5390625,112,14402,74,1633894
1474566624,original,oltp,736,16724,855.625,88,19996,282,1797776
1474566708,x-postcopy-ram,dacapo,925,17504,442.4921875,137,4083,2,461347
1474566776,original,specweb,621,8388,1381.4296875,74,24060,199,1824314
1474566958,compress,dacapo,173,7383,343.2265625,72,11418,152,241667
1474567031,auto-converge,parsec,479,2887,1642.859375,57,29370,127,1718548
1474567125,auto-converge,specweb,597,9861,1395.3203125,71,26138,162,1907736
1474567215,xbzrle,parsec,898,589,1643.33984375,142,15562,120,1705825
1474567295,auto-converge,dacapo,903,10663,348.390625,139,3888,262,428813
1474567364,auto-converge,specweb,896,11124,1399.8828125,110,15574,305,1704708
1474567444,auto-converge,specweb,508,8743,1349.3046875,61,31943,156,1983647
1474567540,x-postcopy-ram,specweb,424,9912,1432.30859375,51,28486,2,1474689
1474567632,compress,dacapo,169,10685,348.34765625,97,11747,192,242594
1474567707,xbzrle,dacapo,915,18039,447.46484375,123,6662,171,744195
1474567777,xbzrle,specweb,880,9718,1438.21875,115,16019,58,1720878
1474567857,xbzrle,dacapo,442,10442,347.96484375,53,8223,61,443839
1474567928,compress,dacapo,173,18069,449.5,126,15958,985,337136
1474568006,compress,dacapo,159,18076,449.7421875,103,13226,1093,258147
1474568082,auto-converge,parsec,762,641,1650.97265625,91,18344,60,1706710
1474568164,x-postcopy-ram,oltp,797,18106,900.6328125,95,9560,2,930201
1474568237,auto-converge,parsec,538,714,1650.94140625,65,26036,67,1710974
1474568327,compress,dacapo,171,18351,453.66796875,131,16350,948,342141
1474568409,auto-converge,dacapo,541,10317,348.19921875,64,7317,114,483584
1474568560,xbzrle,dacapo,799,10261,343.359375,121,4331,203,422445
1474568628,compress,dacapo,178,9655,348.13671875,96,12548,248,273838
1474568704,auto-converge,dacapo,761,16373,723.5625,91,23783,478,2211536
1474568886,original,parsec,669,342,1673.84375,81,21215,82,1732766
1474568970,x-postcopy-ram,dacapo,584,16698,723.39453125,69,10493,2,748918
1474569044,compress,parsec,161,366,1673.84765625,72,37600,63,739269
1474569146,original,dacapo,701,16359,723.34765625,83,26700,797,2287772
1474569235,auto-converge,dacapo,888,10760,343.5546875,122,3969,276,430429
1474569302,auto-converge,parsec,586,1434,1708.12890625,71,24759,135,1772921
1474569390,xbzrle,specweb,860,9247,1438.5703125,118,16573,99,1741170
1474569471,xbzrle,dacapo,546,11169,343.5390625,65,6466,78,431514
1474569539,x-postcopy-ram,dacapo,432,12253,740.59375,51,14547,1,767245
1474569617,original,specweb,497,9586,1405.22265625,60,32389,159,1966699
1474569714,original,dacapo,741,11276,749.27734375,91,10128,256,916098
1474569787,compress,parsec,184,1915,1737.37890625,117,31742,45,716016
1474569882,original,dacapo,719,11925,758.3203125,87,10563,207,927234
1474570034,auto-converge,dacapo,863,12875,767.2265625,105,8388,272,884060
1474570106,x-postcopy-ram,dacapo,909,15298,723.3828125,145,6748,2,749042
1474570177,x-postcopy-ram,dacapo,767,8541,774.79296875,91,8564,3,802169
1474570432,compress,dacapo,150,10490,348.2109375,56,14145,139,260578
1474570593,compress,dacapo,135,21869,486.55859375,95,18929,1360,312110
1474570676,original,dacapo,839,10559,343.46875,147,4144,283,424429
1474571184,auto-converge,mplayer,924,13572,823.14453125,140,13621,382,1537130
1474571261,compress,bzip,235,5185,2036.53515625,146,43343,124,1243797
1474571367,x-postcopy-ram,specweb,922,11815,967.42578125,115,8927,1,1005179
1474571523,original,bzip,937,4790,2037.1796875,145,20696,292,2367534
1474571607,original,specweb,930,11411,1060.51171875,141,12022,289,1365496
1474571683,auto-converge,parsec,895,20589,795.2890625,132,10047,283,1097880
1474571755,x-postcopy-ram,bzip,931,5547,2037.28515625,149,18409,2,2093946
1474571838,x-postcopy-ram,bzip,933,4934,2037.24609375,137,18379,2,2093919
1474571920,x-postcopy-ram,mplayer,902,13397,2026.58203125,109,18916,1,2083037
1474572002,x-postcopy-ram,specweb,722,11865,1142.796875,86,13367,1,1179385
1474572079,auto-converge,mplayer,921,14022,2025.6953125,113,24160,451,2718406
1474572167,original,bzip,937,4994,2037.22265625,145,20753,305,2374840
1474572252,compress,dacapo,80,6854,437.69140625,100,28210,295,278729
1474572344,x-postcopy-ram,mplayer,530,1099,2026.1953125,63,32178,2,2082607
1474572439,xbzrle,specweb,444,8975,1219.9296875,53,29062,25,1576314
1474572531,x-postcopy-ram,mplayer,928,15413,2028.38671875,127,18272,3,2070824
1474572614,auto-converge,parsec,891,24663,795.515625,108,12491,275,1358610
1474572690,auto-converge,mplayer,929,14173,2025.2890625,111,23997,399,2723032
1474572872,compress,dacapo,179,10857,342.00390625,98,11616,204,254744
1474573028,compress,mplayer,381,1011,2024.75390625,110,40986,75,1910096
1474573131,original,bzip,865,5757,2037.36328125,104,23224,275,2454210
1474573219,original,mplayer,925,934,2026.48046875,133,18505,118,2091469
1474573300,compress,dacapo,173,8894,624.68359375,62,15264,363,323912
1474573381,original,specweb,496,9544,1238.82421875,59,28657,134,1736852
1474573472,compress,oltp,369,7626,1739.48828125,63,32777,146,1476734
1474573570,compress,mplayer,357,13498,2029.3125,96,49914,31,2179500
1474573682,compress,mplayer,294,972,2027.2734375,52,60743,742,2186039
1474573805,xbzrle,parsec,917,24600,796.0546875,120,9108,45,1019924
1474574014,auto-converge,mplayer,780,13311,2028.953125,93,22582,248,2150154
1474574099,x-postcopy-ram,mplayer,639,833,2023.1015625,76,26627,1,2079435
1474574189,xbzrle,mplayer,905,14676,2027.26953125,130,26031,360,2877680
1474574278,original,dacapo,860,7974,342.05078125,105,4100,227,430757
1474574344,auto-converge,mplayer,927,14853,2028.61328125,144,22699,303,2569783
1474574431,x-postcopy-ram,specweb,918,9060,1301.3046875,136,11957,2,1341022
1474574506,original,parsec,907,32158,794.05078125,139,12612,275,1397059
1474574581,x-postcopy-ram,dacapo,815,10890,342.1484375,100,3603,2,358744
1474574648,compress,dacapo,122,10052,342.1484375,64,18436,481,275830
1474574730,original,specweb,921,7897,1303.0625,120,14526,284,1634743
1474574809,original,parsec,919,24358,777.4921875,115,10799,314,1212384
1474574882,auto-converge,specweb,608,10735,1312.35546875,73,26544,207,1972460
1474574975,xbzrle,dacapo,732,8954,881.68359375,89,11035,70,985969
1474575049,compress,parsec,270,14231,784.90625,124,37902,2387,1251449
1474575151,auto-converge,dacapo,890,9884,904.828125,123,9362,247,1017429
1474575226,auto-converge,specweb,604,7283,1319.6640625,72,24623,173,1817865
1474575315,xbzrle,parsec,900,24720,797.5234375,139,9669,39,1062883
1474575388,xbzrle,dacapo,638,9114,938.52734375,77,13517,43,1053884
1474575560,xbzrle,dacapo,726,8968,959.390625,88,12068,76,1070539
1474575730,original,dacapo,540,10189,342.2421875,64,7211,121,475214
1474575802,x-postcopy-ram,dacapo,463,9041,994.10546875,55,18112,5,1025722
1474575884,auto-converge,dacapo,501,9912,1001.96875,60,20099,152,1230590
1474575967,xbzrle,dacapo,876,11941,342.19140625,118,3910,222,418315
1474576034,xbzrle,dacapo,829,3781,330.15625,101,3666,192,371063
1474576101,xbzrle,dacapo,660,9961,342.2109375,80,5273,84,425272
1474576172,original,parsec,879,25225,821.0703125,146,13257,266,1423173
1474576248,original,specweb,917,6771,1385.34375,133,13927,311,1559818
1474576325,auto-converge,parsec,891,10267,811.140625,125,11091,270,1207357
1474576401,compress,dacapo,167,4785,496.578125,77,17434,194,355705
1474576481,xbzrle,dacapo,809,8884,498.73046875,122,6152,219,608112
1474576553,original,dacapo,799,7043,330.08984375,150,3815,198,371981
1474576619,xbzrle,dacapo,916,9074,1104.59765625,141,10840,102,1212482
1474576693,x-postcopy-ram,specweb,864,6190,1387.10546875,133,13532,1,1428496
1474576773,x-postcopy-ram,dacapo,748,4748,507.7421875,90,5769,1,527079
1474576842,compress,dacapo,154,9188,1132.03515625,142,18691,759,351559
1474576922,auto-converge,dacapo,478,4053,330.17578125,56,7047,138,411526
1474576993,xbzrle,dacapo,797,4867,513.46875,133,6393,151,621884
1474577063,x-postcopy-ram,dacapo,919,9160,1159.88671875,116,10649,2,1194869
1474577137,x-postcopy-ram,dacapo,825,3801,330.3359375,110,3435,2,346263
1474577205,auto-converge,dacapo,817,4280,330.31640625,142,3709,192,370221
1474577275,x-postcopy-ram,dacapo,470,7964,521.34375,56,9448,2,542096
1474577348,compress,dacapo,151,6526,523.13671875,74,21970,253,405062
1474577433,compress,parsec,243,13451,824.453125,113,31257,2643,927901
1474577605,x-postcopy-ram,dacapo,859,10510,342.2109375,108,3420,16,358640
1474577672,xbzrle,dacapo,911,9130,1233.30859375,119,12094,179,1346225
1474577749,compress,dacapo,109,9789,1243.70703125,97,31725,591,423837
1474577845,original,dacapo,878,10326,342.16015625,139,4020,252,430799
1474577912,x-postcopy-ram,specweb,705,12107,1432.55078125,84,17137,2,1475202
1474577992,original,dacapo,719,7159,341.7734375,91,4933,194,433182
1474578061,x-postcopy-ram,parsec,716,10741,821.05859375,85,9828,1,859607
1474578133,x-postcopy-ram,dacapo,819,3746,330.6328125,109,3465,2,346767
1474578201,original,dacapo,691,4489,541.1640625,83,8082,181,681850
1474578272,x-postcopy-ram,dacapo,845,10900,342.01171875,105,3473,1,358376
1474578341,auto-converge,dacapo,808,10218,342.16015625,150,4336,240,428037
1474578409,original,specweb,894,10477,1468.08203125,116,16681,288,1821685
1474578489,xbzrle,dacapo,596,3396,330.64453125,70,5554,159,404623
1474578558,auto-converge,dacapo,852,7460,545.26171875,140,6363,317,662199
1474578630,compress,dacapo,94,3460,330.71484375,133,21251,261,245884
1474578716,original,parsec,883,5754,814.94921875,140,12493,303,1346994
1474578793,x-postcopy-ram,dacapo,828,10328,342.16796875,126,3548,1,358656
1474578862,compress,dacapo,78,3548,330.73046875,150,20668,250,196711
1474578949,auto-converge,dacapo,437,9034,1397.6796875,53,33963,190,1813349
1474579135,compress,dacapo,82,15651,557.70703125,120,49041,1003,495346
1474579764,x-postcopy-ram,dacapo,477,3680,323.29296875,57,5818,31,339309
1474579833,x-postcopy-ram,oltp,723,8392,1153.48828125,86,13669,2,1207638
1474579909,xbzrle,dacapo,677,7504,425.84765625,81,6471,156,535143
1474579978,original,oltp,904,17427,1643.265625,109,23141,293,2554198
1474580066,compress,dacapo,170,8281,425.99609375,90,17133,200,357276
1474580147,compress,dacapo,166,13313,427.5234375,89,17114,412,348649
1474580299,compress,dacapo,170,7870,433.265625,53,18361,189,382216
1474580381,x-postcopy-ram,dacapo,916,2767,533.3671875,143,4974,3,556272
1474580449,xbzrle,dacapo,533,14193,434.88671875,63,9239,77,601432
1474580522,compress,dacapo,89,12050,437.5078125,139,24417,497,267129
1474580613,compress,dacapo,171,5880,592.83984375,69,7303,49,152573
1474580682,x-postcopy-ram,dacapo,683,12857,439.6171875,81,5493,2,458312
1474580752,x-postcopy-ram,mplayer,546,4453,1598.54296875,65,24848,13,1658737
1474580840,xbzrle,dacapo,653,5794,656.8515625,78,9013,139,719334
1474580911,compress,mplayer,410,3601,1270.375,112,23416,256,1172540
1474580999,compress,parsec,178,174,296.44921875,126,5067,46,110001
1474581068,xbzrle,parsec,920,24725,792.49609375,122,9037,135,1015442
1474581140,x-postcopy-ram,dacapo,924,12648,496.046875,134,4564,2,514926
1474581285,compress,dacapo,173,4028,332.34375,148,10253,197,216977
1474581358,original,parsec,687,449,1447.5390625,83,17943,115,1505871
1474581438,x-postcopy-ram,dacapo,920,6141,829.91796875,117,7653,2,860146
1474581509,auto-converge,oltp,900,12,1745.41015625,125,16333,131,1795211
1474581589,original,mplayer,935,5170,2034.36328125,147,18922,281,2160221
1474581671,x-postcopy-ram,mplayer,453,3560,1893.25,54,35269,1,1954181
1474581769,compress,dacapo,160,4777,437.21484375,127,15377,218,301437
1474581848,original,dacapo,558,15680,445.8203125,66,8361,172,569821
1474581918,x-postcopy-ram,oltp,928,12,1745.44921875,131,15843,2,1795179
1474581997,compress,oltp,334,12,1745.453125,57,27398,6,1118575
1474582088,xbzrle,dacapo,787,12898,523.953125,94,6586,127,633334
1474582157,xbzrle,mplayer,747,3197,2027.3515625,89,23173,190,2115556
1474582243,original,mplayer,891,3197,2027.3515625,123,19410,221,2111864
1474582325,auto-converge,dacapo,465,5507,1058.80859375,56,20149,116,1143609
1474582409,x-postcopy-ram,oltp,923,12,1745.46484375,114,15926,2,1795191
1474582488,compress,mplayer,286,3275,2027.36328125,121,57091,200,1998102
1474582607,original,dacapo,819,3308,1134.4375,99,12087,246,1209454
1474582684,auto-converge,dacapo,902,12120,526.73046875,128,5919,279,652046
1474582752,auto-converge,parsec,890,24705,792.85546875,108,10101,280,1097782
1474582825,xbzrle,dacapo,832,5980,1194.23828125,110,12503,267,1269733
1474582901,auto-converge,mplayer,706,3407,2025.86328125,84,24646,214,2124027
1474582988,original,dacapo,826,4189,334.21484375,105,3717,206,374823
1474583129,auto-converge,mplayer,932,5291,2033.0390625,142,18849,284,2146018
1474583212,xbzrle,parsec,924,2062,1574.6015625,137,14507,103,1636205
1474583291,original,parsec,516,219,308.671875,61,5177,24,326324
1474583360,x-postcopy-ram,parsec,932,14921,1574.60546875,142,14277,2,1625700
1474583437,compress,dacapo,171,3655,334.41015625,67,11262,176,235726
